"Lot_Size","Num_of_Bedrooms","Unit_Type","Electric_Cost","Internet_Access","Fiber_Optic","Heatfuel_Type","Num_of_Rooms","Water_Cost","Built_Year","Ownership_Status","Mortgage_Equity_Status","Fam_Type_Emp_Status","Household_Language","Fam_Type_Household_Status","Children_Age","Residence_Duration","Family_Size","Num_of_Children","Under_18","Over_60","Over_65","Num_of_Workers","Household_Work_Exp","Household_Work_Status","Num_of_Vehicles","Mobile_Broadband","Prediction"
"1",2,"2",280,"1","2","1",9,1500,"2","1","2","1","1","1","4","7",2,0,"0","2","2",2,"4","1",2,"1","1"
"2",3,"1",150,"3",NA,"1",6,2,"1","1","3",NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",2,"2",4,"1","2","1",3,1100,"9","1","3","2","4","1","4","5",2,0,"0","2","0",1,"3","3",3,"1","0"
"1",3,"2",230,"1","2","1",6,960,"6","2",NA,"8","1","3","4","4",2,0,"0","2","2",0,"15","15",1,"1","0"
"1",4,"2",200,"1","2","1",7,1100,"6","1","3","4","1","1","4","4",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",4,"2",30,"3",NA,"9",6,140,"3","1","3","1","2","1","2","4",6,2,"1","1","1",3,"4","1",3,NA,"0"
"1",3,"2",220,"1","2","1",9,900,"4","2",NA,"2","1","1","4","7",3,0,"0","2","2",3,"4","3",3,"1","0"
"1",3,"2",2,"1","1","1",8,720,"8","1","3",NA,"1","4","4","5",NA,0,"0","0","0",NA,NA,NA,2,"2","0"
"1",4,"2",250,"1","2","3",6,960,"7","1","3","2","3","1","2","5",6,2,"1","2","1",1,"3","3",4,"2","0"
"1",4,"2",200,"1","2","1",7,440,"4","2",NA,"2","1","1","2","7",4,1,"1","2","2",2,"8","3",3,"2","0"
"1",2,"1",60,"1","2","1",5,1000,"7","2",NA,"2","1","1","4","4",2,0,"0","2","0",1,"7","3",1,"1","0"
"1",4,"2",200,"1","2","1",8,30,"3","1","3","1","1","1","2","7",6,3,"1","0","0",3,"4","1",4,"1","0"
"1",4,"2",60,"1","2","1",8,80,"7","1","3","1","1","1","4","6",3,0,"0","2","1",3,"1","1",3,"2","0"
"1",3,"2",250,"1","2","1",6,3000,"3","1","3","1","1","1","2","5",4,1,"1","0","0",3,"1","1",5,"2","1"
"2",2,"2",150,"1","2","3",4,2,"4","1","2","3","1","1","4","7",2,0,"0","1","1",1,"8","7",2,"2","0"
"1",4,"2",50,"1","2","1",8,700,"7","1","2","3","4","1","4","6",2,0,"0","2","1",1,"7","7",2,"2","0"
"1",3,"2",200,"1","2","1",6,900,"4","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",3,"2",120,"1","2","1",5,1900,"5","1","2","1","1","1","2","5",3,1,"1","0","0",2,"2","1",2,"2","0"
"1",2,"2",300,"3",NA,"6",3,1200,"3","2",NA,NA,"1","6","4","7",NA,0,"0","0","0",NA,NA,NA,2,NA,"0"
"1",4,"2",200,"1","2","1",8,80,"6","1","3","8","1","3","4","4",2,0,"0","0","0",0,"15","15",4,"2","0"
"1",4,"2",350,"1","2","1",6,1000,"3","1","3","1","1","1","4","5",2,0,"0","1","1",2,"4","1",2,"2","0"
"1",2,"1",50,"3",NA,"1",6,1,"4","1","3","4","1","1","4","2",2,0,"0","2","2",0,"9","9",1,NA,"0"
"2",4,"2",450,"1","2","1",9,1200,"6","2",NA,"8","1","3","2","7",4,2,"1","1","1",1,"15","15",2,"1","0"
"1",2,"3",100,"1","2","1",5,670,"6","1","3","7","1","3","2","4",2,1,"1","0","0",1,"13","13",2,"2","0"
"1",3,"2",210,"1","2","1",7,580,"6","1","3","7","1","3","3","1",3,2,"1","0","0",1,"13","13",2,"1","0"
"1",4,"2",210,"1","2","1",8,1000,"4","1","3","2","1","1","4","6",2,0,"0","2","1",1,"3","3",3,"1","1"
"1",4,"2",100,"1","2","1",7,960,"5","2",NA,"4","4","1","4","4",2,0,"0","2","2",0,"9","9",3,"1","0"
"1",5,"2",40,"1","2","1",9,480,"3","2",NA,"2","4","1","4","5",3,0,"0","0","0",2,"7","3",1,"1","0"
"1",4,"2",100,"1","2","1",8,60,"4","1","3","1","4","1","2","4",5,2,"1","1","1",2,"4","1",4,"2","0"
"2",3,"1",60,"3",NA,"6",9,2,"6","1","3",NA,"1","5","4","5",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",4,"1",40,"3",NA,"1",6,2,"4","2",NA,"6","2","2","3","7",12,8,"1","0","0",0,"12","12",3,NA,"0"
"1",3,"2",120,"1","2","3",6,30,"3","1","3","1","2","1","4","3",2,0,"0","0","0",2,"1","1",2,"1","0"
"2",4,"2",180,"1","2","6",6,2,"6","1","3","7","1","3","4","6",2,0,"0","0","0",2,"13","13",2,"2","0"
"1",4,"2",140,"1","2","1",8,1300,"6","1","3","1","2","1","2","3",4,2,"1","0","0",2,"4","1",2,"1","0"
"2",2,"2",240,"1","2","2",4,240,"3","1","3","6","1","2","4","7",2,0,"0","1","1",1,"12","12",2,"2","0"
"1",3,"2",190,"1","2","1",7,260,"5","1","2","1","1","1","2","4",4,2,"1","0","0",2,"4","1",3,"1","1"
"2",3,"2",70,"2",NA,"9",4,560,"4","1","3","1","3","1","3","5",7,2,"1","1","1",3,"5","1",0,NA,"0"
"1",2,"2",180,"1","2","1",7,280,"8","1","3",NA,"1","5","4","4",NA,0,"0","1","0",NA,NA,NA,2,"1","0"
"1",5,"2",100,"1","2","1",9,100,"7","1","3","1","4","1","3","3",4,2,"1","0","0",2,"1","1",2,"2","1"
"1",1,"3",40,"1","2","1",2,1000,"6","1","3",NA,"1","4","4","5",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",3,"2",60,"2",NA,"6",6,600,"6","2",NA,NA,"1","4","4","5",NA,0,"0","0","0",NA,NA,NA,1,NA,"0"
"1",3,"2",300,"1","2","1",6,800,"3","2",NA,"4","1","1","4","7",4,0,"0","2","2",1,"9","9",3,"1","0"
"1",3,"2",200,"3",NA,"1",5,970,"5","1","3","4","2","1","4","7",2,0,"0","2","2",0,"9","9",2,NA,"0"
"1",2,"2",250,"1","2","3",4,250,"1","1","3","7","4","3","4","4",2,0,"0","0","0",2,"14","13",2,"2","0"
"1",4,"2",150,"1","2","1",7,200,"5","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",3,"2",100,"1","2","3",10,1100,"3","1","3","1","1","1","3","3",6,3,"1","0","0",2,"4","1",3,"2","0"
"1",5,"2",50,"1","2","1",7,1000,"8","1","3",NA,"4","6","4","5",NA,0,"0","0","0",NA,NA,NA,0,"1","0"
"1",4,"2",20,"1","2","1",11,360,"4","1","3","2","1","1","1","3",4,2,"1","0","0",1,"3","3",2,"2","0"
"1",4,"3",110,"1","2","1",9,60,"1","2",NA,NA,"1","5","4","1",NA,0,"0","1","0",NA,NA,NA,2,"2","0"
"1",4,"2",80,"1","1","1",7,580,"5","2",NA,"2","1","1","4","7",3,0,"0","1","0",2,"8","3",3,"1","0"
"2",5,"2",450,"1","2","1",11,1200,"7","1","3","3","1","1","4","6",2,0,"0","1","0",2,"5","7",2,"2","0"
"1",4,"2",370,"1","2","1",8,950,"6","1","3","2","1","1","2","3",4,1,"1","1","0",2,"3","3",2,"2","1"
"1",3,"2",30,"1","2","2",4,110,"8","1","3","1","4","1","2","5",3,1,"1","0","0",2,"2","1",2,"1","0"
"1",3,"2",100,"1","2","1",4,1200,"4","1","3",NA,"2","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",4,"2",110,"1","1","1",9,1400,"5","1","3","2","1","1","4","6",2,0,"0","2","0",1,"3","3",2,"1","0"
"1",3,"1",20,"1","2","1",6,1,"4","2",NA,NA,"1","6","4","4",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",2,"3",50,"1","2","3",3,1,"6","2",NA,NA,"3","6","4","4",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",3,"2",50,"1","2","1",6,800,"2","1","3","8","3","3","4","4",3,0,"0","1","1",2,"15","15",3,"2","0"
"1",5,"2",210,"1","2","3",10,1800,"1","1","3","8","1","3","2","4",2,1,"1","0","0",0,"15","15",6,"2","0"
"1",3,"2",210,"1","1","3",5,480,"6","1","3","2","1","1","4","7",3,0,"0","0","0",2,"6","3",4,"1","0"
"1",2,"2",60,"1","1","1",6,2000,"1","2",NA,"2","1","1","4","2",2,0,"0","2","2",1,"8","3",2,"1","0"
"1",4,"2",90,"1","2","1",6,780,"18","1","3","1","1","1","1","2",5,2,"1","0","0",3,"1","1",3,"2","0"
"1",3,"2",110,"1","2","1",5,1200,"4","1","3","5","1","2","2","4",2,1,"1","0","0",1,"10","10",1,"1","0"
"1",3,"3",120,"1","2","3",5,450,"6","1","3","2","3","1","4","3",2,0,"0","0","0",1,"3","3",3,"2","0"
"1",3,"2",500,"1","2","1",5,60,"8","1","4","3","1","1","4","5",3,0,"0","0","0",2,"3","7",5,"2","0"
"1",4,"3",40,"1","2","1",7,360,"4","2",NA,"4","2","1","4","6",3,0,"0","0","0",1,"9","9",2,"2","0"
"1",4,"2",300,"1","2","1",9,150,"6","2",NA,"1","1","1","2","3",4,2,"1","0","0",2,"1","1",3,"2","1"
"1",3,"3",50,"1","1","2",5,1900,"7","2",NA,"4","1","1","4","4",2,0,"0","2","1",0,"9","9",2,"1","0"
"1",2,"2",20,"3",NA,"3",5,800,"1","1","3",NA,"1","4","4","7",NA,0,"0","1","1",NA,NA,NA,0,NA,"0"
"1",3,"3",100,"1","2","3",14,540,"7","2",NA,"7","1","3","2","5",3,1,"1","0","0",1,"13","13",2,"2","0"
"1",3,"2",250,"1","2","1",5,1400,"2","1","3","1","2","1","1","5",5,1,"1","1","1",3,"1","1",4,"2","0"
"1",3,"2",160,"1","2","1",5,810,"3","1","3","4","2","1","4","6",3,0,"0","2","1",1,"9","9",2,"2","0"
"1",3,"2",120,"1","2","1",6,800,"8","1","3",NA,"1","4","4","3",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",5,"2",40,"1","2","1",8,1500,"5","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",3,"2","0"
"1",3,"2",110,"1","2","1",5,240,"3","2",NA,NA,"1","5","4","7",NA,0,"0","2","2",NA,NA,NA,1,"2","0"
"1",2,"2",40,"3",NA,"1",4,2,"4","1","3","2","2","1","4","5",2,0,"0","0","0",0,"9","6",2,NA,"0"
"1",2,"2",20,"3",NA,"1",3,480,"3","1","3",NA,"4","6","4","4",NA,0,"0","0","0",NA,NA,NA,1,NA,"0"
"1",4,"2",120,"1","2","3",10,70,"5","2",NA,"4","3","1","3","7",5,2,"1","2","2",1,"9","9",2,"2","0"
"1",3,"1",100,"1","2","6",5,2,"6","2",NA,"5","1","2","2","5",3,1,"1","0","0",1,"11","10",2,"1","0"
"1",3,"2",200,"1","2","1",8,4100,"1","1","3","1","1","1","2","5",5,3,"1","0","0",2,"4","1",2,"1","1"
"1",3,"2",190,"1","2","1",6,2000,"6","2",NA,"8","4","3","4","5",2,0,"0","0","0",0,"15","15",3,"1","0"
"1",7,"2",80,"1","2","1",14,470,"1","2",NA,"4","1","1","4","6",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",40,"1","2","1",6,60,"3","1","3",NA,"1","4","4","3",NA,0,"0","0","0",NA,NA,NA,1,"1","0"
"1",2,"1",50,"1","2","1",3,1,"5","2",NA,NA,"1","7","4","5",NA,0,"0","1","1",NA,NA,NA,2,"2","0"
"1",3,"2",100,"1","2","1",6,900,"1","1","3","1","1","1","4","7",2,0,"0","2","0",2,"1","1",2,"2","0"
"1",3,"2",100,"1","2","3",7,40,"7","2",NA,"4","1","1","4","3",2,0,"0","2","1",0,"9","9",3,"1","0"
"2",3,"2",150,"1","2","6",7,2,"8","1","3",NA,"1","4","4","5",NA,0,"0","1","0",NA,NA,NA,2,"2","0"
"1",3,"2",110,"1","2","1",9,620,"7","1","3","2","1","1","4","3",2,0,"0","2","1",1,"3","3",0,"2","0"
"1",4,"2",300,"1","2","3",8,730,"3","2",NA,NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,3,"2","0"
"2",3,"2",180,"3",NA,"3",10,180,"6","2",NA,"4","1","1","4","6",2,0,"0","2","2",0,"9","9",4,NA,"0"
"1",3,"2",190,"1","2","1",7,150,"3","2",NA,"2","1","1","4","6",2,0,"0","2","0",1,"7","3",2,"1","0"
"1",3,"3",150,"1","2","1",6,90,"8","1","3","1","1","1","2","5",4,2,"1","0","0",2,"1","1",2,"2","0"
"1",4,"2",60,"1","2","1",8,100,"3","2",NA,"4","2","1","4","5",4,0,"0","2","2",1,"9","9",2,"1","0"
"1",4,"2",130,"1","2","1",14,630,"6","1","2","7","1","3","4","6",2,0,"0","1","1",2,"13","13",2,"1","0"
"1",3,"2",140,"1","2","1",6,1400,"17","2",NA,"4","1","1","4","2",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",4,"2",250,"1","1","1",6,1600,"7","2",NA,"2","1","1","2","4",4,1,"1","0","0",1,"3","3",3,"1","0"
"1",2,"1",50,"1","2","1",4,1,"5","2",NA,"4","1","1","4","6",3,0,"0","2","2",0,"9","9",1,"1","0"
"1",2,"2",90,"1","2","9",6,250,"3","1","3","4","2","1","4","6",3,0,"0","2","2",1,"9","9",2,"1","0"
"1",3,"3",110,"1","2","1",6,900,"9","1","3","3","4","1","4","3",4,0,"0","1","1",3,"7","7",2,"2","0"
"1",3,"2",160,"1","2","1",4,130,"3","2",NA,"3","2","1","4","6",2,0,"0","2","2",1,"8","7",1,"2","0"
"1",3,"2",80,"1","2","1",5,40,"3","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"2",2,"2",100,"3",NA,"2",5,660,"5","2",NA,"4","1","1","4","7",3,0,"0","2","2",0,"9","9",2,NA,"0"
"1",4,"2",100,"1","2","1",8,1300,"5","1","3","1","4","1","2","5",5,2,"1","1","1",2,"2","1",3,"1","0"
"1",5,"2",270,"1","2","1",7,850,"5","1","2","2","3","1","3","5",7,4,"1","0","0",3,"2","3",3,"1","0"
"1",4,"2",130,"3",NA,"2",5,550,"6","2",NA,NA,"1","5","4","6",NA,0,"0","0","0",NA,NA,NA,1,NA,"0"
"2",3,"2",100,"1","2","2",4,800,"8","2",NA,"4","1","1","4","5",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",4,"2",110,"1","2","1",6,920,"5","1","3",NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"2",50,"3",NA,"1",6,270,"3","2",NA,NA,"2","6","4","6",NA,0,"0","1","1",NA,NA,NA,0,NA,"0"
"1",2,"2",60,"1","2","3",4,1100,"9","2",NA,NA,"1","4","4","1",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",4,"2",220,"1","2","3",7,1400,"7","1","3","1","1","1","4","5",2,0,"0","0","0",2,"5","1",3,"2","0"
"1",4,"2",4,"1","1","7",8,100,"15","1","3","2","1","1","2","3",7,2,"1","2","2",1,"3","3",2,"1","0"
"1",2,"2",120,"1","2","1",4,2,"2","1","3","5","2","2","2","5",3,2,"1","0","0",1,"10","10",3,"2","0"
"2",3,"2",120,"1","2","3",7,2,"3","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,2,"2","0"
"1",5,"2",100,"1","1","3",8,600,"8","1","3","1","2","1","2","5",5,1,"1","1","0",3,"1","1",4,"1","0"
"1",4,"2",270,"1","2","1",7,1100,"7","1","3","2","1","1","4","5",2,0,"0","1","1",1,"3","3",2,"1","0"
"1",4,"2",100,"1","2","1",8,1200,"5","2",NA,NA,"4","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",2,"3",110,"1","2","1",6,1,"6","1","3","2","1","1","4","6",2,0,"0","0","0",1,"7","3",2,"1","0"
"3",3,"2",640,"1","2","2",10,2,"6","1","3","1","1","1","4","7",2,0,"0","0","0",2,"2","1",2,"2","0"
"1",3,"2",80,"3",NA,"1",5,1200,"1","1","3",NA,"2","6","4","6",NA,0,"0","0","0",NA,NA,NA,1,NA,"0"
"1",4,"2",150,"1","1","1",6,1100,"4","1","3","1","2","1","2","4",6,3,"1","0","0",3,"1","1",2,"1","0"
"1",4,"2",430,"1","2","1",7,2,"7","1","3","1","1","1","4","5",3,0,"0","0","0",2,"2","1",2,"2","0"
"1",3,"2",90,"1","2","3",5,1500,"6","1","3","4","2","1","4","5",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",400,"1","1","1",7,1500,"1","1","3","2","1","1","4","6",2,0,"0","2","1",1,"7","3",2,"1","1"
"1",3,"2",120,"1","2","1",6,800,"6","1","2","1","1","1","2","5",4,1,"1","0","0",3,"1","1",2,"1","0"
"1",3,"2",110,"1","2","1",6,800,"2","1","3","1","1","1","3","1",4,2,"1","0","0",2,"1","1",2,"2","0"
"1",4,"2",30,"1","2","1",6,40,"5","2",NA,"1","4","1","4","5",5,0,"0","0","0",3,"2","1",4,"2","0"
"1",4,"2",80,"1","2","1",7,800,"3","1","3","8","4","3","1","1",4,1,"1","1","1",0,"15","15",5,"1","0"
"1",4,"2",200,"1","2","1",9,4100,"2","1","2","1","1","1","4","5",2,0,"0","1","0",2,"2","1",2,"2","1"
"1",4,"2",150,"1","2","3",6,900,"3","1","4","6","1","2","4","6",2,0,"0","1","0",1,"12","12",2,"2","0"
"2",4,"2",60,"3",NA,"2",7,1200,"9","1","3","5","1","2","2","4",2,1,"1","0","0",1,"10","10",3,NA,"0"
"1",3,"2",140,"1","2","1",10,40,"5","1","2",NA,"1","4","4","2",NA,0,"0","0","0",NA,NA,NA,1,"1","0"
"1",4,"2",60,"1","2","1",8,1200,"8","1","3","1","1","1","4","2",2,0,"0","0","0",2,"2","1",2,"1","0"
"1",3,"2",50,"1","2","9",6,1000,"9","2",NA,"5","4","2","4","5",3,0,"0","2","2",1,"10","10",1,"2","0"
"1",4,"2",10,"3",NA,"1",6,600,"4","2",NA,NA,"1","6","4","5",NA,0,"0","0","0",NA,NA,NA,1,NA,"0"
"2",3,"2",140,"1","2","1",6,900,"1","1","3","7","2","3","2","5",5,1,"1","1","1",3,"13","13",1,"2","0"
"1",2,"2",450,"1","2","3",5,240,"15","1","3","1","1","1","4","3",2,0,"0","0","0",2,"1","1",2,"2","0"
"1",5,"2",60,"1","2","1",7,80,"4","1","2","4","4","1","4","6",3,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",80,"1","2","1",6,90,"7","1","3","1","1","1","4","5",3,0,"0","1","0",2,"1","1",1,"2","0"
"1",3,"2",90,"1","1","1",5,100,"3","1","2","1","1","1","2","5",5,1,"1","0","0",3,"1","1",3,"2","0"
"1",4,"2",20,"3",NA,"1",6,440,"3","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",1,NA,"0"
"1",4,"2",110,"1","2","1",6,600,"8","1","3","2","5","1","4","5",3,0,"0","0","0",2,"7","3",2,"1","0"
"1",7,"2",550,"1","2","3",10,210,"5","1","2","2","1","1","2","5",3,1,"1","0","0",1,"7","3",3,"2","1"
"2",3,"2",140,"1","2","2",8,120,"2","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",1,"1","0"
"2",1,"2",180,"3",NA,"6",3,2,"7","1","3",NA,"1","6","4","6",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",3,"2",50,"1","2","1",5,70,"5","1","3","1","1","1","1","1",4,2,"1","0","0",2,"2","1",2,"1","0"
"1",4,"2",100,"1","2","1",8,1100,"6","1","3",NA,"1","4","4","2",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"2",4,"2",160,"1","2","2",9,2,"5","2",NA,"4","1","1","4","6",2,0,"0","2","2",0,"9","9",1,"2","0"
"1",4,"2",20,"1","2","1",6,700,"5","1","3","4","2","1","4","7",3,0,"0","2","1",1,"9","9",2,"2","0"
"1",3,"2",70,"1","2","3",5,360,"8","1","3","3","1","1","4","5",3,0,"0","2","2",1,"3","7",3,"2","0"
"1",3,"2",200,"3",NA,"3",5,410,"5","2",NA,"4","2","1","4","7",3,0,"0","2","2",1,"9","9",2,NA,"0"
"1",3,"2",120,"1","2","1",6,1300,"4","1","3","1","1","1","1","6",4,1,"1","0","0",3,"1","1",5,"1","1"
"1",2,"2",80,"1","2","1",9,600,"1","2",NA,"8","1","3","4","7",2,0,"0","2","2",0,"15","15",1,"2","0"
"1",3,"2",110,"1","1","1",10,1100,"1","1","3","1","2","1","2","6",4,1,"1","0","0",3,"4","1",3,"1","0"
"1",3,"1",1,"1","2","1",7,2,"8","1","3","2","1","1","4","5",2,0,"0","2","1",1,"3","3",2,"2","0"
"1",3,"2",260,"1","2","3",6,500,"5","1","3","5","1","2","4","1",2,0,"0","0","0",2,"11","10",3,"2","0"
"1",2,"3",100,"1","2","3",8,480,"6","1","2","1","4","1","3","5",5,2,"1","0","0",2,"7","2",3,"2","0"
"1",3,"2",130,"1","2","1",5,1900,"3","2",NA,"7","2","3","3","4",9,4,"1","1","0",3,"14","13",4,"2","0"
"1",1,"2",60,"1","1","3",3,780,"5","1","3","1","2","1","1","4",6,1,"1","0","0",3,"5","1",4,"2","0"
"1",2,"2",230,"1","2","3",5,1,"5","1","2","6","2","2","4","3",2,0,"0","1","0",1,"12","12",4,"1","0"
"1",2,"3",50,"1","2","1",6,240,"7","1","3","7","1","3","4","3",3,0,"0","0","0",3,"13","13",3,"2","0"
"1",4,"2",100,"1","1","1",10,780,"8","1","3","4","4","1","4","5",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",3,"1",20,"1","2","1",9,10,"6","2",NA,"8","1","3","2","3",2,1,"1","1","1",2,"14","15",1,"2","0"
"1",3,"2",160,"1","2","1",8,540,"4","1","2","4","1","1","4","6",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",4,"2",150,"1","2","1",7,30,"8","1","3",NA,"1","4","4","5",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",4,"2",70,"1","2","3",6,670,"7","1","3","8","1","3","2","4",4,2,"1","0","0",1,"15","15",2,"1","0"
"1",3,"2",110,"1","2","3",5,70,"3","1","3","2","4","1","4","6",3,0,"0","0","0",2,"3","3",3,"1","0"
"1",3,"2",80,"1","2","1",7,140,"6","1","1","1","2","1","4","5",2,0,"0","1","0",2,"2","1",2,"1","0"
"1",3,"2",290,"1","2","1",7,200,"5","1","3","1","1","1","4","3",3,0,"0","2","0",3,"4","1",3,"2","0"
"1",3,"2",50,"3",NA,"1",5,450,"3","1","2","6","2","2","4","7",2,0,"0","2","2",0,"12","12",1,NA,"0"
"3",3,"2",150,"1","2","4",14,2,"5","2",NA,"2","1","1","4","5",2,0,"0","2","1",1,"3","3",5,"2","0"
"1",2,"2",130,"1","2","1",4,380,"1","1","2","1","1","1","1","5",4,1,"1","0","0",3,"1","1",2,"2","0"
"1",3,"2",290,"1","2","1",8,2,"5","1","3","2","1","1","4","7",2,0,"0","2","0",1,"7","3",2,"1","0"
"2",3,"1",70,"1","2","1",4,180,"7","2",NA,NA,"1","4","4","5",NA,0,"0","1","0",NA,NA,NA,4,"2","0"
"1",4,"2",90,"1","2","3",6,70,"5","1","3",NA,"3","6","4","4",NA,0,"0","0","0",NA,NA,NA,3,"1","0"
"1",3,"2",4,"1","2","1",7,660,"1","1","3","4","1","1","4","5",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",220,"1","2","1",7,960,"4","1","3","1","1","1","4","6",4,0,"0","1","0",3,"3","4",4,"2","0"
"2",3,"2",120,"1","2","1",4,400,"7","1","3","5","1","2","2","4",2,1,"1","0","0",1,"10","10",2,"1","0"
"1",3,"2",100,"1","2","1",6,60,"3","1","2","3","1","1","4","5",2,0,"0","2","1",1,"7","7",3,"1","0"
"1",4,"2",80,"1","2","1",6,1200,"8","1","3","1","2","1","3","4",4,2,"1","0","0",2,"1","1",2,"2","0"
"1",4,"2",30,"1","1","1",7,850,"3","2",NA,"2","1","1","4","6",2,0,"0","1","1",1,"3","3",3,"2","0"
"1",2,"2",190,"1","2","1",9,850,"1","1","3","7","1","3","2","6",2,1,"1","2","0",1,"14","13",2,"2","0"
"1",2,"2",40,"3",NA,"1",5,70,"2","1","3",NA,"1","4","4","7",NA,0,"0","1","1",NA,NA,NA,0,NA,"0"
"1",4,"2",120,"1","2","2",7,50,"6","1","3",NA,"4","4","4","6",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",4,"2",200,"1","2","3",5,1000,"6","1","3",NA,"1","7","4","7",NA,0,"0","2","1",NA,NA,NA,3,"1","0"
"1",2,"2",60,"1","2","1",6,100,"3","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,0,"2","0"
"1",4,"2",90,"1","2","1",7,1000,"7","1","3",NA,"1","6","4","6",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",4,"2",150,"1","1","1",5,80,"3","1","3","7","4","3","3","5",4,3,"1","0","0",1,"13","13",2,"1","0"
"2",4,"2",220,"1","2","2",8,1500,"15","1","3","1","1","1","4","3",2,0,"0","0","0",2,"4","1",5,"1","1"
"1",4,"2",140,"1","2","1",7,1000,"5","1","3","1","4","1","2","5",4,2,"1","0","0",2,"1","1",2,"2","1"
"1",2,"3",70,"1","2","3",6,1500,"6","1","3",NA,"1","6","4","4",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"2",640,"1","2","1",11,100,"3","1","3",NA,"1","5","4","3",NA,0,"0","0","0",NA,NA,NA,2,"2","0"
"1",2,"3",40,"1","1","1",4,30,"5","2",NA,NA,"3","6","4","1",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",2,"2",50,"1","2","1",5,900,"1","1","3","1","2","1","1","4",3,1,"1","0","0",2,"1","1",2,"2","0"
"1",4,"2",130,"1","2","1",9,800,"3","1","3",NA,"4","1","2","3",4,1,"1","0","0",2,"3",NA,3,"1","0"
"1",5,"2",150,"1","2","1",10,1000,"8","1","3","2","2","1","2","1",5,2,"1","0","0",2,"6","3",3,"1","0"
"1",4,"2",140,"1","1","1",7,2800,"5","1","3","1","2","1","4","5",3,0,"0","1","0",3,"1","1",3,"2","0"
"2",3,"2",640,"1","2","2",8,150,"7","1","3","5","1","2","2","5",2,1,"1","0","0",1,"11","10",2,"1","0"
"1",3,"2",170,"1","2","1",8,1100,"5","2",NA,"4","1","1","4","5",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",100,"1","1","1",6,60,"7","1","3",NA,"2","7","4","4",NA,0,"0","1","1",NA,NA,NA,2,"2","0"
"1",3,"2",2,"1","2","1",8,800,"13","2",NA,"1","1","1","4","4",2,0,"0","2","2",2,"5","1",2,"1","0"
"1",3,"2",140,"1","1","3",5,600,"2","2",NA,"8","2","3","2","5",4,3,"1","0","0",0,"15","15",2,"1","0"
"1",3,"2",80,"1","2","1",7,90,"5","2",NA,"6","1","2","4","7",3,0,"0","2","1",0,"12","12",2,"2","0"
"1",4,"2",80,"1","1","1",7,100,"4","1","3","2","2","1","1","3",5,3,"1","0","0",1,"3","3",2,"1","0"
"1",3,"2",40,"1","2","1",6,450,"4","1","3","2","1","1","2","5",5,1,"1","2","1",2,"3","3",0,"2","0"
"1",2,"2",100,"1","2","1",5,500,"3","2",NA,"1","4","1","4","6",2,0,"0","0","0",2,"2","1",3,"1","0"
"1",5,"2",380,"1","2","1",10,2300,"4","1","3","7","4","3","4","2",2,0,"0","0","0",2,"13","13",6,"2","0"
"1",4,"2",90,"1","2","1",5,80,"7","2",NA,"8","4","3","2","5",2,1,"1","0","0",0,"15","15",3,"2","0"
